time,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
3.570000000000035e-08,2.0,9.991719868880946e-05,0.7164192562126678,0.5582792513373781,0.5059501011521567,0.1760899773332782,0.0005328468694953383,5.277983173646305e-05,5.332884375049562,10.09565305467278,18946.63107289045,0.3821892740040999
3.572000000000035e-08,2.0,0.0001001173302226406,0.7168618863309969,0.5576388985653177,0.5059589515253524,0.1762909425232233,0.0005331320087256297,5.292914217034933e-05,5.325072149880701,10.07256091568187,18893.18358460371,0.38134795604209437
3.574000000000035e-08,2.0,0.0001003134462174541,0.7172984889017464,0.5569821638375487,0.5059680073099748,0.1764890532425448,0.0005334055705047389,5.307846162806629e-05,5.317388533178382,10.04937886562052,18840.03359040892,0.3804931105950039
3.576000000000035e-08,2.0,0.0001005051212411097,0.7177281443765964,0.5563104432753078,0.50597724930565,0.1766838919082897,0.0005336670162854128,5.322748369565182e-05,5.309848968917125,10.02615527228104,18787.28676557165,0.37962655136701806
3.578000000000036e-08,2.0,0.0001006919394973282,0.7181499478388175,0.5556251664983749,0.5059866579007333,0.1768750478172747,0.000533915842254349,5.337589983268621e-05,5.302468529251244,10.00293847837654,18735.04714926834,0.3787501186811002
3.580000000000036e-08,2.0,0.0001008734958208988,0.7185630109091581,0.5549277934795973,0.5059962130921993,0.1770621180193477,0.0005341515800264731,5.352339995279249e-05,5.295261889468379,9.97977670509709,18683.41698924205,0.37786567546024963
3.582000000000036e-08,2.0,0.0001010493966282467,0.718966463616899,0.554219811318482,0.5060058945522251,0.1772447081650098,0.0005343737971469813,5.366967303097864e-05,5.288243304768834,9.956717955753817,18632.49659491666,0.37697510315347216
3.584000000000037e-08,2.0,0.0001012192608566723,0.7193594562321377,0.5535027309432675,0.5060156816501554,0.1774224333435822,0.0005345820974959781,5.381440773447379e-05,5.281426587852686,9.933809921938842,18582.38419967586,0.3760802975996853
3.586000000000037e-08,2.0,0.0001013827208529927,0.7197411610554438,0.5527780837488896,0.5060255535208225,0.1775949188921704,0.0005347761215073422,5.395729307934959e-05,5.2748250882923,9.911099890072329,18533.17583091872,0.3751831648567192
3.588000000000037e-08,2.0,0.0001015394232450793,0.7201107741611134,0.5520474181808157,0.5060354890881246,0.1777618011916272,0.0005349555462977254,5.409801910909825e-05,5.268451672669085,9.888634650723397,18484.96518852793,0.3742856169891885
3.590000000000037e-08,2.0,0.0001016890297573754,0.7204675170903526,0.5513122962726503,0.506045467134616,0.1779227284299396,0.0005351200856192859,5.423627759702202e-05,5.262318706435513,9.866460408571035,18437.84353030355,0.3733895678427107
