time,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
1.254999999999993e-06,2.0,0.0001022419846149419,0.7239950656036573,0.5274425966427357,0.50635979593484,0.1794315089708807,0.0005324135300273682,5.684756551428157e-05,5.20738646902902,9.365634661938376,17590.90281093523,0.34801108767185507
1.259999999999993e-06,2.0,0.0001022359457337455,0.7239802672842827,0.5274739189500794,0.5063593696067705,0.1794248361525023,0.0005324078077380691,5.684131878764051e-05,5.207638087965539,9.36656325176317,17592.83600959375,0.3480490827975772
1.264999999999993e-06,2.0,0.0001022259586021975,0.7239556196460308,0.5275273560518442,0.5063586430466163,0.179413728430846,0.0005323986028454671,5.683082011384571e-05,5.208056812097186,9.36813161905715,17596.0860321347,0.3481136276209982
1.269999999999993e-06,2.0,0.0001022120327394175,0.7239211470131448,0.527602856955131,0.5063576169575283,0.1793981967851651,0.0005323859172726871,5.681608275287543e-05,5.208642272659354,9.37033831755575,17600.65023049113,0.3482046601699659
1.274999999999993e-06,2.0,0.0001021941814387097,0.7238768834059515,0.5277003496441453,0.506356292330568,0.1793782565895012,0.0005323697535816492,5.679712532139204e-05,5.209393952945667,9.37318131101149,17606.52487852868,0.348322093054644
1.279999999999993e-06,2.0,0.0001021724217146713,0.7238228725072869,0.5278197411380756,0.5063546704463544,0.1793539275613714,0.0005323501149327951,5.677397173601117e-05,5.21031118998682,9.376657976442585,17613.70517901797,0.34846581357670425
1.284999999999993e-06,2.0,0.000102146774331752,0.7237591676193875,0.5279609175659404,0.5063527528714707,0.1793252337783183,0.0005323270052109507,5.674665118435258e-05,5.211393173530646,9.380765104209981,17622.18525902621,0.3486356837876221
1.289999999999993e-06,2.0,0.0001021172637453363,0.7236858316112864,0.5281237442579003,0.5063505414596243,0.1792922036179709,0.0005323004290058203,5.671519804732115e-05,5.212638947888482,9.385498902105352,17631.9581775177,0.3488315406399294
1.294999999999993e-06,2.0,0.0001020839181242611,0.7236029368567696,0.5283080658538545,0.5063480383475606,0.1792548697660064,0.000532270391758193,5.667965184953545e-05,5.214047411082957,9.39085499627245,17643.01592138654,0.34905319608784807
1.299999999999993e-06,2.0,0.0001020467692858682,0.7235105651629516,0.5285137064287007,0.5063452459557238,0.1792132691476821,0.0005322368997600315,5.66400571614945e-05,5.215617316864297,9.396828436145384,17655.34941373308,0.34930043728101856
1.304999999999993e-06,2.0,0.0001020058527124506,0.7234088076895424,0.5287404696349556,0.5063421669836848,0.1791674429273121,0.0005321999603195974,5.65964635304172e-05,5.217347274028578,9.403413696221,17668.94851058247,0.34957302670764345
1.309999999999993e-06,2.0,0.0001019612074802213,0.7232977648588826,0.5289881388617815,0.5063388044103034,0.1791174364313932,0.0005321595817793482,5.654892536351748e-05,5.219235748607584,9.410604681847248,17683.80200988134,0.3498707024303883
1.314999999999992e-06,2.0,0.0001019128762696574,0.7231775462568399,0.5292564774119358,0.5063351614886638,0.1790632991397405,0.0005321157736981575,5.649750184057005e-05,5.221281063360884,9.41839473185437,17699.89764895966,0.3501931782721953
1.319999999999992e-06,2.0,0.0001018609052883732,0.7230482705246604,0.529545228695266,0.5063312417457388,0.1790050846003643,0.0005320685468850538,5.644225677971259e-05,5.223481400143535,9.426776625209264,17717.22211432617,0.3505401440949017
1.324999999999992e-06,2.0,0.0001018053442752834,0.7229100652418838,0.5298541164394226,0.5063270489768379,0.1789428504124349,0.0005320179135961136,5.638325853336696e-05,5.225834799576355,9.435742584499112,17735.76103992308,0.3509112660269877
1.329999999999992e-06,2.0,0.0001017462464173661,0.7227630668004389,0.5301828449184265,0.5063225872447723,0.1788766581330987,0.0005319638875817037,5.632057983822469e-05,5.228339163596424,9.445284283466496,17755.49901780843,0.35130618678532777
1.334999999999992e-06,2.0,0.0001016836683476328,0.7226074202700397,0.5305310991977251,0.5063178608738079,0.1788065732524833,0.0005319064842955895,5.625429769627099e-05,5.230992255310411,9.455392851359848,17776.41959729396,0.35172452594524184
1.339999999999992e-06,2.0,0.0001016176700557057,0.7224432792550204,0.5308985453971283,0.5063128744483436,0.1787326650926683,0.0005318457209527063,5.618449321089287e-05,5.233791701733766,9.466058881342615,17798.50529658463,0.35216588030446005
1.344999999999992e-06,2.0,0.0001015483148795934,0.7222708057427458,0.5312848309707827,0.5063076328063683,0.1786550067749663,0.0005317816167477468,5.611125145491775e-05,5.236734993832538,9.477272435725364,17821.73760290205,0.35262982419581645
1.349999999999992e-06,2.0,0.0001014756694100918,0.7220901699437497,0.5316895850050358,0.5063021410376453,0.178573675111307,0.0005317141929205707,5.603466129482678e-05,5.239819489457359,9.489023055264893,17846.09698519444,0.3531159098937288
1.354999999999992e-06,2.0,0.0001013998034763147,0.7219015501237571,0.5321124185326502,0.5062964044766877,0.178488750564056,0.0005316434729809986,5.595481524792724e-05,5.243042413580068,9.501299765272526,17871.56289533176,0.35362366796859424
1.359999999999992e-06,2.0,0.0001013207900439284,0.7217051324277581,0.532552924865698,0.5062904287004533,0.1784003171300974,0.0005315694827786752,5.587180929677996e-05,5.24640086142908,9.514091085811874,17898.11378200048,0.35415260773560064
1.364999999999992e-06,2.0,0.0001012387051944805,0.7215011106963048,0.5330106799445744,0.5062842195208315,0.1783084622934923,0.000531492250730958,5.578574273759838e-05,5.249891798927062,9.527385038699927,17925.72709309867,0.3547022176510821
1.369999999999992e-06,2.0,0.0001011536280174582,0.7212896862742144,0.5334852427051556,0.506277782981864,0.1782132769025651,0.000531411807893706,5.56967179871041e-05,5.253512066034892,9.54116915859832,17954.37929092228,0.3552719658025905
1.374999999999992e-06,2.0,0.0001010656405834561,0.7210710678118658,0.5339761554624678,0.5062711253517557,0.1781148551157303,0.0005313281881888944,5.560484042431737e-05,5.257258377397096,9.555430500912498,17984.04585588335,0.35586130034673746
1.379999999999992e-06,2.0,0.0001009748278301337,0.7208454710592872,0.5344829443121769,0.5062642531196206,0.1780132942719317,0.0005312414284729612,5.551021819198682e-05,5.261127325901297,9.570155653786435,18014.70130312612,0.3564696500402452
1.384999999999992e-06,2.0,0.0001008812775292845,0.7206131186532369,0.5350051195483014,0.5062571729870226,0.1779086948299922,0.0005311515687606563,5.541296203394541e-05,5.265115383538093,9.58533074689778,18046.31918769133,0.35709642471830927
1.389999999999992e-06,2.0,0.0001007850801667689,0.7203742398974873,0.5355421760984505,0.5062498918642692,0.1778011602327689,0.0005310586522874187,5.531318509325602e-05,5.269218905183318,9.600941464355616,18078.87212269618,0.3577410158656815
1.394999999999992e-06,2.0,0.0001006863289035959,0.7201290705365302,0.5360935939751046,0.5062424168614953,0.1776907968404097,0.0005309627257260344,5.521100274722238e-05,5.273434129678925,9.616973054392618,18112.33178608242,0.3584027971346949
1.399999999999992e-06,2.0,0.0001005851194499717,0.7198778525229251,0.5366588387439684,0.5062347552845097,0.1775777137886291,0.0005308638392396214,5.510653240431109e-05,5.277757183844564,9.633410343164522,18146.66894050056,0.3590811249553393
1.404999999999992e-06,2.0,0.0001004815500205404,0.7196208337785217,0.5372373620080416,0.5062269146254387,0.1774620229162808,0.0005307620466877109,5.499989333881905e-05,5.282184083785832,9.650237745335733,18181.85344178109,0.35977533909176085
1.409999999999992e-06,2.0,0.0001003757212026977,0.7193582679497904,0.5378286019077848,0.5062189025581507,0.1773438386181658,0.0005306574056663796,5.489120648854906e-05,5.286710739141678,9.667439278768283,18217.8542606567,0.360484763289619
1.414999999999992e-06,2.0,0.0001002677359062012,0.7190904141575041,0.5384319836372478,0.5062107269284786,0.1772232777673638,0.0005305499777005611,5.478059429099101e-05,5.291332954625462,9.684998575997799,18254.63949310342,0.36120870586988396
1.419999999999991e-06,2.0,0.0001001576992259732,0.7188175367410176,0.5390469199749265,0.5062023957492359,0.1771004595630215,0.0005304398282681357,5.466818048355811e-05,5.296046434513692,9.702898899802777,18292.17638404406,0.361946460411905
1.424999999999991e-06,2.0,0.0001000457183863011,0.718539904997396,0.5396728118302937,0.5061939171900451,0.1769755054478938,0.0005303270269752916,5.455408994303413e-05,5.300846784424879,9.721123155551927,18330.4313396889,0.3626973063823999
1.429999999999991e-06,2.0,9.993190259841211e-05,0.7182577929156512,0.5403090488041766,0.5061852995719679,0.1768485389515876,0.0005302116475616252,5.443844848999773e-05,5.305729516053898,9.73965390764294,18369.3699533655,0.36346050985258904
1.434999999999991e-06,2.0,9.98163629995333e-05,0.7179714789063483,0.5409550097637975,0.5061765513569716,0.1767196856037833,0.000530093768055612,5.43213827331107e-05,5.310690049192622,9.758473392697754,18408.95701998518,0.36423532416001425
1.439999999999991e-06,2.0,9.96992125055672e-05,0.7176812455268473,0.5416100634311513,0.5061676811421976,0.1765890727734322,0.0005299734707580184,5.420301987918211e-05,5.315723716713033,9.777563536853167,18449.15656413588,0.3650209906577191
1.444999999999991e-06,2.0,9.958056574535066e-05,0.7173873792024534,0.5422735689847022,0.5061586976490928,0.1764568295781534,0.0005298508423748903,5.408348758366266e-05,5.320825766831844,9.796905969779688,18489.93185679979,0.36581673940654885
1.449999999999991e-06,2.0,9.946053890878483e-05,0.71709016994375,0.5429448766736192,0.5061496097173535,0.1763230867198847,0.0005297259739767857,5.396291376762811e-05,5.325991368344234,9.816482042794432,18531.2454458286,0.3666217899537345
1.454999999999991e-06,2.0,9.933924967668378e-05,0.7167899110603928,0.543623328443959,0.5061404262937504,0.176187976390984,0.0005295989611070178,5.384142647565131e-05,5.331215613132954,9.836272843672115,18573.05917502445,0.367435352052975
1.459999999999991e-06,2.0,9.921681706476805e-05,0.7164868988716491,0.5443082585765128,0.506131156425785,0.1760516321068465,0.0005294699037146003,5.371915370077034e-05,5.336493521652682,9.856259215546944,18615.33421710737,0.3682566264696663
1.464999999999991e-06,2.0,9.909336134954758e-05,0.7161814324139659,0.5449989943352921,0.5061218092502462,0.1759141886092455,0.0005293389062358889,5.359622325068783e-05,5.341820045682207,9.876421772481807,18658.03109526316,0.3690848057260466
1.469999999999991e-06,2.0,9.896900390861568e-05,0.7158738131458577,0.545694856625996,0.5061123939866163,0.1757757816964537,0.000529206077499409,5.347276258162199e-05,5.347190074057244,9.896740919110309,18701.10971868301,0.36991907492954235
1.474999999999991e-06,2.0,9.884386714305584e-05,0.7155643446504029,0.5463951606643511,0.506102919925392,0.1756365481243624,0.0005290715307794413,5.334889867358225e-05,5.352598435662064,9.917196866922978,18744.52940666211,0.3707586125399887
1.479999999999991e-06,2.0,9.871807431454411e-05,0.7152533323356436,0.5470992166526579,0.5060933964212873,0.1754966254346626,0.0005289353836714696,5.322475787375073e-05,5.358039905406242,9.937769654605207,18788.24892678709,0.3716025912179953
1.484999999999991e-06,2.0,9.859174946477605e-05,0.7149410831331857,0.5478063304646986,0.5060838328813649,0.1753561518542883,0.0005287977581165213,5.310046578142732e-05,5.363509207449876,9.958439164981415,18832.22652163185,0.3724501786104103
1.489999999999991e-06,2.0,9.846501724993474e-05,0.7146279051952936,0.5485158043376653,0.5060742387580696,0.1752152661222175,0.0005286587802464433,5.297614710139437e-05,5.369001021416845,9.979185145998068,18876.41994964332,0.37330053821544784
1.494999999999991e-06,2.0,9.833800285768305e-05,0.7143141075907818,0.5492269375703945,0.5060646235372166,0.1750741073878019,0.0005285185803783222,5.285192553891863e-05,5.37450998584505,9.999987228263546,18920.7865144597,0.3741528301825926
1.499999999999991e-06,2.0,9.821083183955942e-05,0.7140000000000005,0.5499390272273302,0.5060549967309012,0.1749328150367492,0.0005283772928291265,5.272792366339841e-05,5.380030704626206,10.02082494660992,18965.28310850517,0.37500621219058106
1.504999999999991e-06,2.0,9.808363002613917e-05,0.7136858924092193,0.5506513688472876,0.5060453678653939,0.1747915285889033,0.0005282350558801347,5.260426281359074e-05,5.385557750669593,10.04167775816945,19009.86624493941,0.3758598402583843
1.509999999999991e-06,2.0,9.795652335794302e-05,0.7133720948047074,0.5513632571557832,0.5060357464739673,0.1746503875239734,0.0005280920115609195,5.248106297168222e-05,5.391085672555343,10.06252506443835,19054.49210393435,0.3767128696318097
1.514999999999991e-06,2.0,9.782963779937289e-05,0.7130589168668154,0.5520739867808101,0.506026142084742,0.1745095311793345,0.0005279483055840506,5.235844267878899e-05,5.3966089983971,10.08334622981307,19099.11656721432,0.3775644556014756
1.519999999999991e-06,2.0,9.770309916875937e-05,0.7127466676643576,0.5527828529703713,0.5060165642134875,0.1743690985760638,0.000527804087099,5.223651891939167e-05,5.402122242692888,10.10412060408306,19143.69526696718,0.3784137543943075
1.52499999999999e-06,2.0,9.75770330516978e-05,0.7124356553495983,0.553489152311661,0.5060070223514606,0.1742292283173302,0.0005276595085978574,5.211540704700868e-05,5.407619910368844,10.12482754134305,19188.18362289656,0.3792599239943307
