x,VIN - 0.714 V,VOUT - 0.55 V
1.369999999999992e-06,36.448431371072346,-80.98606414401732
1.374999999999992e-06,35.3553390593292,-78.64017691233782
1.379999999999992e-06,34.22735529643628,-76.21346984377291
1.384999999999992e-06,33.06559326618452,-73.70792925239567
1.389999999999992e-06,31.871199487436552,-71.12564035521713
1.394999999999992e-06,30.645352682650895,-68.46878749878933
1.399999999999992e-06,29.38926261462571,-65.73965408262383
1.404999999999992e-06,28.104168892608804,-62.94062216183066
1.409999999999992e-06,26.79133974895209,-60.07417172332752
1.414999999999992e-06,25.452070787520764,-57.14287962239884
1.419999999999991e-06,24.087683705088182,-54.14941817922375
1.424999999999991e-06,22.699524986979803,-51.09655342667796
1.429999999999991e-06,21.28896457825602,-47.987143014063264
1.434999999999991e-06,19.857394531741512,-44.82413376323713
1.439999999999991e-06,18.406227634236494,-41.61055888599352
1.444999999999991e-06,16.936896012267223,-38.349534864382086
1.449999999999991e-06,15.450849718749993,-35.04425800711686
1.454999999999991e-06,13.949555301964178,-31.69800068804063
1.459999999999991e-06,12.434494358245395,-28.314107284708957
1.464999999999991e-06,10.907162069830001,-24.895989825481468
1.469999999999991e-06,9.369065729288973,-21.447123369123023
1.474999999999991e-06,7.8217232520143565,-17.97104112650727
1.479999999999991e-06,6.2666616782180995,-14.471329353518247
1.484999999999991e-06,4.705415665928636,-10.95162202649147
1.489999999999991e-06,3.1395259764684935,-7.415595332268321
1.494999999999991e-06,1.570537953909379,-3.8669619867550686
1.499999999999991e-06,2.9976021664879227e-12,-0.30946541591225785
1.504999999999991e-06,-1.5705379539034947,3.2531261861032945
1.509999999999991e-06,-3.1395259764627204,6.817025884635952
1.514999999999991e-06,-4.705415665922752,10.378434104472145
1.519999999999991e-06,-6.266661678212215,13.933544762804061
1.52499999999999e-06,-7.821723252008583,17.47855142286392
1.52999999999999e-06,-9.36906572928331,21.009653427501497
1.53499999999999e-06,-10.907162069824228,24.523062002435147
1.53999999999999e-06,-12.434494358239734,28.01500628917197
1.54499999999999e-06,-13.949555301958515,31.481739297021694
1.54999999999999e-06,-15.450849718744442,34.91954373826278
1.55499999999999e-06,-16.93689601226167,38.324737735920266
1.55999999999999e-06,-18.406227634230945,41.69368037138887
1.56499999999999e-06,-19.857394531736183,45.022777064200326
1.56999999999999e-06,-21.288964578250802,48.308484753414206
1.57499999999999e-06,-22.699524986974474,51.547316876327855
1.57999999999999e-06,-24.087683705082963,54.73584811741039
1.58499999999999e-06,-25.45207078751577,57.87071892783435
1.58999999999999e-06,-26.791339748947095,60.94863978981879
1.59499999999999e-06,-28.10416889260392,63.96639523268877
1.59999999999999e-06,-29.389262614620936,66.92084757793215
1.60499999999999e-06,-30.645352682646234,69.80894042334529
1.60999999999999e-06,-31.871199487432,72.62770184910006
1.61499999999999e-06,-33.06559326618008,75.37424735963371
1.61999999999999e-06,-34.22735529643206,78.04578254717454
1.62499999999999e-06,-35.35533905932509,80.63960549633542
1.629999999999989e-06,-36.44843137106824,83.15310891850558
1.634999999999989e-06,-37.505553481520735,85.58378203904881
1.639999999999989e-06,-38.52566213878739,87.92921223077654
1.644999999999989e-06,-39.507750618782424,90.18708641757856
1.649999999999989e-06,-40.45084971874535,92.35519224786538
1.654999999999989e-06,-41.35402871372618,94.43141906120178
1.659999999999989e-06,-42.21639627509899,96.4137586527315
1.664999999999989e-06,-43.03710135019545,98.3003058594113
1.669999999999989e-06,-43.815334002191506,100.08925897484077
1.674999999999989e-06,-44.55032620941679,101.77892001833632
1.679999999999989e-06,-45.241352623299534,103.36769486538266
1.684999999999989e-06,-45.887731284197656,104.85409326666839
1.689999999999989e-06,-46.48882429441126,106.23672876262036
1.694999999999989e-06,-47.0440384477101,107.51431852015536
1.699999999999989e-06,-47.552825814756616,108.68568309976479
1.704999999999989e-06,-48.014684283846144,109.74974617631794
1.709999999999989e-06,-48.429158056430666,110.70553422332219
1.714999999999989e-06,-48.79583809693666,111.5521761806958
1.719999999999989e-06,-49.11436253643375,112.28890311506845
1.724999999999989e-06,-49.38441702975638,112.91504789001905
1.729999999999989e-06,-49.60573506572341,113.43004485357866
1.734999999999988e-06,-49.77809823015367,113.83342955778308
1.739999999999988e-06,-49.90133642141337,114.12483851446498
1.744999999999988e-06,-49.97532801828641,114.30400899965232
1.749999999999988e-06,-50.00000000000004,114.37077890807367
1.754999999999988e-06,-49.97532801828663,114.32508666558961
1.759999999999988e-06,-49.90133642141381,114.1669711998451
1.764999999999988e-06,-49.778098230154335,113.89657197133019
1.769999999999988e-06,-49.60573506572441,113.51412906424696
1.774999999999988e-06,-49.384417029757486,113.01998333356312
1.779999999999988e-06,-49.114362536435195,112.41457660639954
1.784999999999988e-06,-48.79583809693821,111.69845192968431
1.789999999999988e-06,-48.42915805643244,110.87225385894838
1.794999999999988e-06,-48.014684283848254,109.9367287783638
1.799999999999988e-06,-47.55282581475883,108.89272524216797
1.804999999999988e-06,-47.044038447712545,107.7411943264297
1.809999999999988e-06,-46.48882429441403,106.48318997816753
1.814999999999988e-06,-45.88773128420054,105.11986934772932
1.819999999999988e-06,-45.241352623302646,103.65249309120306
1.824999999999988e-06,-44.550326209420234,102.08242562444481
1.829999999999988e-06,-43.81533400219506,100.41113531696577
1.834999999999988e-06,-43.037101350199116,98.6401946033728
1.839999999999987e-06,-42.21639627510287,96.77128000132662
1.844999999999987e-06,-41.35402871373039,94.80617201324526
1.849999999999987e-06,-40.45084971874968,92.74675489956951
1.854999999999987e-06,-39.50775061878697,90.59501630184752
1.859999999999987e-06,-38.52566213879205,88.35304670419275
1.864999999999987e-06,-37.505553481525624,86.0230387113451
1.869999999999987e-06,-36.44843137107334,83.60728613459645
1.874999999999987e-06,-35.35533905933019,81.10818286382138
1.879999999999987e-06,-34.22735529643739,78.52822152071393
1.884999999999987e-06,-33.06559326618563,75.86999187240617
1.889999999999987e-06,-31.871199487437664,73.13617900376757
1.894999999999987e-06,-30.645352682652117,70.32956123055645
1.899999999999987e-06,-29.389262614627043,67.45300775490415
1.904999999999987e-06,-28.104168892609916,64.50947604889001
1.909999999999987e-06,-26.791339748953312,61.50200897073965
1.914999999999987e-06,-25.452070787522207,58.43373160402665
1.919999999999987e-06,-24.087683705089514,55.30784782827536
1.924999999999987e-06,-22.699524986981025,52.127636614506365
1.929999999999987e-06,-21.288964578257463,48.89644805979043
1.934999999999987e-06,-19.857394531742955,45.61769915686198
1.939999999999987e-06,-18.406227634237826,42.29486931866289
1.944999999999986e-06,-16.936896012268555,38.93149565618326
1.949999999999986e-06,-15.450849718751435,35.531168035186745
1.954999999999986e-06,-13.94955530196562,32.09752391265908
1.959999999999986e-06,-12.434494358246951,28.634242983149093
1.964999999999986e-06,-10.907162069831333,25.145041638918066
1.969999999999986e-06,-9.369065729290526,21.633667277014435
1.974999999999986e-06,-7.821723252015911,18.10389246152322
1.979999999999986e-06,-6.266661678219543,14.559508974907654
1.984999999999986e-06,-4.705415665930079,11.004321770571647
1.989999999999986e-06,-3.139525976470159,7.4421428617647
1.994999999999986e-06,-1.5705379539108222,3.8767851614474047
1.999999999999986e-06,-4.3298697960381105e-12,0.3120563086125294
2.004999999999986e-06,1.5705379539018294,-3.2482475021384793
2.009999999999986e-06,3.139525976461277,-6.800347652479721
2.014999999999986e-06,4.705415665921198,-10.340489176610458
2.019999999999986e-06,6.266661678210772,-13.86494674601857
2.024999999999986e-06,7.82172325200714,-17.370030546899564
2.029999999999986e-06,9.369065729281756,-20.852092014992273
2.034999999999986e-06,10.907162069822673,-24.307529412687767
2.039999999999986e-06,12.43449435823829,-27.73279321556743
2.044999999999986e-06,13.949555301957073,-31.12439129470934
2.049999999999985e-06,15.450849718742997,-34.4788938638414
2.054999999999985e-06,16.936896012260227,-37.79293818096596
2.059999999999985e-06,18.40622763422961,-41.06323297586878
2.064999999999985e-06,19.85739453173474,-44.28656259619756
2.069999999999985e-06,21.28896457824936,-47.45979084811991
2.074999999999985e-06,22.69952498697314,-50.579864525816255
2.079999999999985e-06,24.08768370508152,-53.64381661195333
2.084999999999985e-06,25.452070787514547,-56.64876914650285
2.089999999999985e-06,26.791339748945873,-59.59193575023103
2.094999999999985e-06,28.104168892602587,-62.47062380536222
2.099999999999985e-06,29.389262614619827,-65.28223628421237
2.104999999999985e-06,30.64535268264512,-68.02427323267763
2.109999999999985e-06,31.87119948743078,-70.69433290535216
2.114999999999985e-06,33.06559326617897,-73.29011256243322
2.119999999999985e-06,34.22735529643095,-75.80940893191296
2.124999999999985e-06,35.355339059323974,-78.25011835083822
2.129999999999985e-06,36.44843137106734,-80.61023659432526
2.134999999999985e-06,37.50555348151985,-82.88785841105484
2.139999999999985e-06,38.52566213878639,-85.08117677814653
