x,Phase
1.0,179.99999998335846
1.023292992280754,179.99999998297082
1.047128548050899,179.9999999825742
1.071519305237606,179.99999998216828
1.096478196143185,179.99999998175295
1.122018454301963,179.9999999813279
1.148153621496882,179.99999998089297
1.174897554939529,179.99999998044788
1.202264434617413,179.99999997999248
1.230268770812381,179.99999997952645
1.258925411794167,179.99999997904956
1.288249551693134,179.99999997856156
1.318256738556407,179.9999999780622
1.348962882591653,179.99999997755117
1.380384264602885,179.9999999770283
1.412537544622754,179.9999999764932
1.445439770745927,179.99999997594568
1.479108388168207,179.99999997538538
1.513561248436208,179.99999997481203
1.548816618912481,179.99999997422543
1.584893192461113,179.99999997362508
1.621810097358929,179.99999997301055
1.65958690743756,179.9999999723819
1.698243652461743,179.9999999717386
1.737800828749374,179.99999997108037
1.778279410038922,179.99999997040678
1.819700858609982,179.99999996971744
1.862087136662866,179.99999996901195
1.905460717963246,179.99999996829033
1.949844599758044,179.99999996755147
1.995262314968878,179.99999996679574
2.041737944669527,179.9999999660223
2.089296130854037,179.99999996523096
2.13796208950223,179.9999999644211
2.18776162394955,179.99999996359233
2.238721138568337,179.9999999627444
2.29086765276777,179.99999996187643
2.344228815319919,179.99999996098853
2.398832919019488,179.9999999600797
2.454708915685027,179.99999995914985
2.511886431509577,179.9999999581985
2.57039578276886,179.9999999572247
2.630267991895378,179.9999999562284
2.691534803926912,179.99999995520886
2.754228703338163,179.9999999541653
2.81838293126445,179.99999995309773
2.884031503126602,179.99999995200517
2.951209226666381,179.99999995088737
3.019951720402012,179.9999999497435
3.090295432513586,179.99999994857285
3.162277660168374,179.99999994737493
3.235936569296277,179.99999994614922
3.311311214825905,179.99999994489468
3.38844156139202,179.99999994361107
3.46736850452531,179.99999994229765
3.548133892335748,179.99999994095367
3.630780547701007,179.9999999395784
3.715352290971718,179.999999938171
3.801893963205605,179.99999993673075
3.890451449942799,179.99999993525688
3.981071705534965,179.99999993374894
4.073802778041119,179.9999999322056
4.168693834703346,179.99999993062661
4.265795188015918,179.99999992901078
4.365158322401651,179.99999992735704
4.466835921509622,179.9999999256651
4.570881896148741,179.99999992393353
4.677351412871972,179.9999999221618
4.786300923226373,179.99999992034859
4.897788193684452,179.99999991849342
5.011872336272712,179.99999991659482
5.128613839913638,179.99999991465202
5.248074602497715,179.99999991266398
5.370317963702516,179.9999999106297
5.495408738576233,179.9999999085479
5.623413251903478,179.99999990641786
5.754399373371556,179.99999990423802
5.888436553555876,179.9999999020074
6.025595860743564,179.99999989972497
6.165950018614807,179.9999998973893
6.309573444801917,179.99999989499898
6.456542290346539,179.99999989255332
6.606934480075944,179.9999998900506
6.760829753919801,179.99999988748948
6.918309709189348,179.9999998848687
7.079457843841362,179.99999988218707
7.244359600749883,179.9999998794428
7.413102413009157,179.99999987663458
7.585775750291819,179.99999987376114
7.762471166286898,179.99999987082055
7.943282347242794,179.99999986781168
8.128305161640972,179.9999998647326
8.31763771102669,179.99999986158173
8.511380382023743,179.9999998583576
8.709635899560784,179.9999998550584
8.912509381337431,179.9999998516822
9.120108393559072,179.99999984822733
9.332543007969884,179.99999984469216
9.549925860214332,179.9999998410746
9.772372209558078,179.99999983737268
9.99999999999997,179.9999998335846
10.23292992280751,179.99999982970834
10.47128548050896,179.9999998257418
10.71519305237603,179.99999982168285
10.96478196143182,179.99999981752939
11.2201845430196,179.9999998132789
11.48153621496879,179.9999998089296
11.74897554939526,179.999999804479
12.02264434617409,179.99999979992478
12.30268770812378,179.99999979526442
12.58925411794163,179.99999979049548
12.8824955169313,179.99999978561553
13.18256738556403,179.99999978062192
13.48962882591649,179.99999977551184
13.8038426460288,179.99999977028298
14.12537544622749,179.99999976493208
14.45439770745922,179.99999975945664
14.79108388168202,179.9999997538538
15.13561248436203,179.99999974812036
15.48816618912476,179.999999742254
15.84893192461108,179.9999997362505
16.21810097358924,179.99999973010543
16.59586907437554,179.99999972381886
16.98243652461738,179.99999971738575
17.37800828749369,179.9999997108036
17.78279410038916,179.99999970406728
18.19700858609976,179.99999969717433
18.6208713666286,179.99999969011964
19.0546071796324,179.99999968290325
19.49844599758038,179.99999967551503
19.95262314968872,179.99999966795752
20.41737944669521,179.99999966022312
20.89296130854031,179.99999965230938
21.37962089502224,179.99999964421116
21.87761623949544,179.99999963592342
22.38721138568331,179.99999962744366
22.90867652767764,179.99999961876426
23.44228815319913,179.9999996098853
23.98832919019481,179.99999960079657
24.5470891568502,179.99999959149812
25.1188643150957,179.9999995819849
25.70395782768853,179.99999957224685
26.30267991895371,179.99999956228388
26.91534803926904,179.99999955208844
27.54228703338154,179.99999954165295
28.18382931264442,179.99999953097748
28.84031503126593,179.99999952005183
29.51209226666373,179.9999995088735
30.19951720402003,179.99999949743486
30.90295432513577,179.99999948572844
31.62277660168365,179.99999947374914
32.35936569296268,179.99999946149188
33.11311214825896,179.99999944894657
33.8844156139201,179.9999994361107
34.67368504525301,179.99999942297669
35.48133892335738,179.99999940953688
36.30780547700997,179.99999939578382
37.15352290971708,179.99999938170984
38.01893963205595,179.99999936730734
38.90451449942788,179.99999935256884
39.81071705534954,179.99999933748921
40.73802778041109,179.99999932205583
41.68693834703335,179.99999930626618
42.65795188015907,179.99999929010764
43.65158322401639,179.99999927357007
44.6683592150961,179.99999925665097
45.70881896148729,179.99999923933515
46.7735141287196,179.9999992216176
47.86300923226361,179.99999920348563
48.97788193684438,179.99999918493427
50.11872336272698,179.9999991659483
51.28613839913623,179.99999914652014
52.480746024977,179.99999912663966
53.70317963702501,179.99999910629683
54.95408738576219,179.99999908547895
56.23413251903463,179.99999906417844
57.54399373371541,179.99999904238018
58.88436553555861,179.99999902007409
60.25595860743547,179.99999899724997
61.65950018614791,179.9999989738927
63.09573444801901,179.99999894998967
64.56542290346522,179.99999892553325
