VIN_BIAS,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
0.6690000000000005,2.0,7.98286798810719e-05,0.6690000000000005,0.6529593853706734,0.5046760466941752,0.1547844584210475,0.0004983237240115762,3.789703376694636e-05,6.242414733295655,13.14941235443636,26387.28946834346,0.49817492694962595
0.6700000000000005,2.0,8.023690659652502e-05,0.6700000000000005,0.6506733157898356,0.50470635227405,0.1552293431674431,0.0004992005919207795,3.817401567664746e-05,6.221583263239321,13.07697351384911,26195.82934293547,0.4954439726223925
0.6710000000000005,2.0,8.064531972360505e-05,0.6710000000000005,0.6483862023038948,0.5047366850059247,0.1556743997603594,0.0005000681589757016,3.845299834474677e-05,6.200833027667104,13.00465972750388,26005.77440111674,0.49271180254353536
0.6720000000000005,2.0,8.105390745466993e-05,0.6720000000000005,0.6460981110356565,0.5047670440356905,0.1561196250092796,0.0005009264086607319,3.87340035702041e-05,6.180163638320104,12.93247179452595,25817.10920193243,0.48997848602637695
0.6730000000000005,2.0,8.146265796875977e-05,0.6730000000000005,0.6438091081824812,0.5047974285067252,0.1565650157506115,0.0005017753249163889,3.901705354873044e-05,6.159574708286482,12.8604104943418,25629.8184779906,0.48724409243186967
0.6740000000000005,2.0,8.187155943186913e-05,0.6740000000000005,0.6415192600148086,0.5048278375599009,0.157010568847705,0.0005026148921272718,3.930217088200437e-05,6.139065851907884,12.78847658660526,25443.88713290845,0.4845086911671036
0.6750000000000005,2.0,8.228059999719218e-05,0.6750000000000005,0.6392286328747504,0.5048582703335995,0.1574562811908551,0.0005034450951098305,3.958937858711964e-05,6.118636684687904,12.71667081113584,25259.30023881074,0.4817723516838953
0.6760000000000005,2.0,8.268976780535538e-05,0.6760000000000005,0.6369372931747924,0.5048887259637274,0.1579021496973083,0.0005042659190999933,3.9878700106273e-05,6.098286823201889,12.64499388786926,25076.04303387758,0.4790351434774841
0.6770000000000005,2.0,8.309905098463225e-05,0.6770000000000005,0.6346453073966056,0.5049192035837224,0.158348171311264,0.0005050773497406382,4.017015931669551e-05,6.078015885008237,12.57344651682071,24894.10091994283,0.47629713608534163
0.6780000000000005,2.0,8.350843765113936e-05,0.6780000000000005,0.6323527420899357,0.5049497023245673,0.15879434300387,0.0005058793730689081,4.046378054083638e-05,6.057823488561174,12.50202937805998,24713.45946014095,0.4735583990860658
0.6790000000000005,2.0,8.391791590901502e-05,0.6790000000000005,0.6300596638716072,0.5049802213147963,0.1592406617732186,0.0005066719755033775,4.075958855680315e-05,6.037709253124908,12.43074313169948,24534.10437660296,0.47081900209838856
0.6800000000000005,2.0,8.432747385058066e-05,0.6800000000000005,0.6277661394246219,0.5050107596805039,0.1596871246443358,0.0005074551438310696,4.105760860906666e-05,6.017672798689094,12.35958841789459,24356.02154820026,0.46807901478028613
0.6810000000000005,2.0,8.473709955648288e-05,0.6810000000000005,0.6254722354973552,0.5050413165453511,0.1601337286691691,0.0005082288651943245,4.135786641943621e-05,5.997713745885654,12.28856585685671,24179.1970083362,0.4653385068281861
0.6820000000000005,2.0,8.514678109581905e-05,0.6820000000000005,0.6231780189028606,0.5050718910305702,0.160580470926571,0.0005089931270775228,4.166038819831249e-05,5.977831715906764,12.21767604887897,24003.61694278467,0.4625975479762896
0.6830000000000005,2.0,8.555650652624417e-05,0.6830000000000005,0.6208835565182719,0.5051024822549681,0.1610273485222829,0.0005097479172936632,4.196520065622491e-05,5.958026330424055,12.14691957437477,23829.26768757544,0.459856207995989
0.6840000000000005,2.0,8.59662638940567e-05,0.6840000000000005,0.6185889152843113,0.5051330893349313,0.1614743585889077,0.0005104932239707895,4.227233101565909e-05,5.93829721150906,12.07629699392933,23656.13572692659,0.4571145566954036
0.6850000000000005,2.0,8.637604123427267e-05,0.6850000000000005,0.6162941622048977,0.5051637113844227,0.1619214982858916,0.0005112290355382932,4.258180702318594e-05,5.918643981554525,12.00580884836398,23484.2076912212,0.4543726639190061
0.6860000000000005,2.0,8.678582657067083e-05,0.6860000000000005,0.61399936434686,0.5051943475149894,0.1623687647994888,0.0005119553407130456,4.289365696189284e-05,5.899066263197162,11.93545565881389,23313.47035503198,0.45163059954737117
0.6870000000000005,2.0,8.719560791583133e-05,0.6870000000000005,0.6117045888397536,0.5052249968357528,0.1628161553427372,0.0005126721284854208,4.32079096641327e-05,5.879563679240923,11.86523792681864,23143.91063518885,0.44888843349701646
