VIN_BIAS,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
0.04800000000000004,0.0,6.875832161955965e-10,0.04800000000000004,1.099999310216785,0.4989984993045362,0.04216782009025254,1.911778527329035e-08,4.556012233209631e-10,28.27219667864541,41.96166360998158,2194901920.391723,1.0578314901265327
0.04900000000000004,0.0,7.069701496074829e-10,0.04900000000000004,1.099999290829852,0.4989984995765425,0.04216788284536904,1.96649725072731e-08,4.686534833775734e-10,28.27074045742248,41.9605811217878,2133772681.668823,1.0578314079844828
0.05000000000000004,0.0,7.269120712669263e-10,0.05000000000000004,1.09999927088793,0.4989984998563346,0.04216794739643704,2.022777578173663e-08,4.82078772963387e-10,28.26926222447621,41.95948238374911,2074349786.971326,1.057831323491493
0.05100000000000004,0.0,7.474248177141235e-10,0.05100000000000004,1.099999250375184,0.4989985001441359,0.04216801379469867,2.080663873255829e-08,4.958877132252324e-10,28.26776163162246,41.95836714169182,2016585556.226112,1.0578312365804854
0.05200000000000004,0.0,7.685246753532942e-10,0.05200000000000004,1.099999229275326,0.4989985004401734,0.04216808209285162,2.140201750814356e-08,5.100912259360159e-10,28.26623832509616,41.95723513744216,1960433642.364663,1.0578311471824744
0.05300000000000004,0.0,7.902283931385208e-10,0.05300000000000004,1.099999207571609,0.4989985007446832,0.04216815234508973,2.201438111825221e-08,5.247005419233555e-10,28.26469194546531,41.95608610876546,1905848994.045965,1.0578310552265193
0.05400000000000004,0.0,8.12553195613368e-10,0.05400000000000004,1.099999185246806,0.4989985010579072,0.04216822460714464,2.264421179237128e-08,5.397272097310251e-10,28.26312212754377,41.95491978930635,1852787819.421506,1.0578309606396614
0.05500000000000004,0.0,8.355167963137484e-10,0.05500000000000004,1.099999162283205,0.4989985013800934,0.04216829893633046,2.329200534788063e-08,5.551831045193491e-10,28.26152850030148,41.95373590852648,1801207550.913769,1.0578308633468745
0.05600000000000004,0.0,8.59137411543896e-10,0.05600000000000004,1.09999913866259,0.4989985017114974,0.04216837539158639,2.395827156826916e-08,5.710804372109353e-10,28.25991068677358,41.95253419164118,1751066810.979971,1.0578307632710036
0.05700000000000004,0.0,8.834337745355645e-10,0.05700000000000004,1.099999114366227,0.4989985020523822,0.04216845403352368,2.464353459166749e-08,5.87431763888299e-10,28.25826830397071,41.95131435955766,1702325378.833534,1.0578306603327035
